BUILDER_REGNO|COMPANY_NAME|STREET_1|STREET_2|CITY|STATE|ZIP|BUILDER_STATUS|RENEWAL_DATE|PLAN
30650|PAYDAR CONSTRUCTION LLC|1 SLEEPY HOLLOW CT||NORTH CALDWELL|NJ|07006|E|20101031|*
30651|SHORE HOME IMPROVEMENTS INC|78 BROOKSIDE TERRACE||NORTH CALDWELL|NJ|07006|E|20061031|*
30652|B MACK CUSTOM HOME IMPROVEMENTS INC|54 CEDAR ROAD||WHITEHOUSE STATION|NJ|08889||20151231|*
30653|DE CAP CONSTRUCTION INC|816 DELMORE AV||SOUTH PLAINFIELD|NJ|07080|E|20081031|*
30654|TEN MILE RUN DEVELOPERS LLC|812 CENTRAL AVENUE||WESTFIELD|NJ|07090|E|20121031|R
30655|RICHARD F BARNETT & ELIZABETH A BARNETT|2418 EAST MAIN STREET||MILLVILLE|NJ|08332|E|20021031|*
30656|PINE VIEW ESTATES LLC|242 ROUTE 79|SUITE 9|MORGANVILLE|NJ|07751|E|20141031|R
30657|ROSEMONT ESTATES LLC|SUITE 9|242 ROUTE 79|MORGANVILLE|NJ|07751|E|20041031|
30658|RIDGEWOOD HOMES LLC|70 EAST MAIN STREET  3RD FL||LITTLE FALLS|NJ|07424|E|20141031|R
30659|HMW REALTY LLC|PO BOX 745||SUMMIT|NJ|07902|E|20041031|R
30660|GENERATION BUILDERS INC|PO BOX 315||COLUMBUS|NJ|08022||20161031|R
30661|P & K ASSOCIATES LLC|21 PINE DR||LITTLE SILVER|NJ|07739|E|20061031|*
30662|LA MER IIIC LLC|433 RIVER ROAD||HIGHLAND PARK|NJ|08904|E|20061031|P
30663|PARK RIDGE ESTATES LLC|820 MORRIS TURNPIKE|SUITE 301|SHORT HILLS|NJ|07078||20161031|R
30664|PRINCETON HIGHLANDS DEVELOPERS LLC|820 MORRIS TURNPIKE|SUITE 201|SHORT HILLS|NJ|07078||20160930|R
30665|OBSERVER HIGHWAY PLAZA LLC|1332-2 OCEAN AVENUE||SEA BRIGHT|NJ|07760|E|20021031|*
30666|106 CLINTON ASSOCIATES LLC|309 COLUMBIA B D||WPPDRODGE|NJ|07030|E|20021031|*
30667|STATE WIDE IRON & WELDING INC|73 FOREST ST||KEARNY|NJ|07032|E|20021031|*
30668|JORGE GARCIA|307 WESTFIELD AVENUE||ELIZABETH|NJ|07208|E|20041031|*
30669|TKH CONSTRUCTION MANAGEMENT|6 PERRINS PEAK RD||STONY POINT|NY|10980|E|20021031|*
30670|BAUKUNST BUILDERS LLC|14 FLIRTLOCK DR||LONG VALLEY|NJ|07853|E|20061031|*
30671|KEARNS CONSTRUCTION|20 CYPRESS PEAK LN||MONTVALE|NJ|07645|E|20041031|*
30672|JUBILEE CONSTRUCTION LLC|PO BOX 847||ALLOWAY|NJ|08001|E|20081031|*
30673|JAYRON CONSTRUCTION CORP|10A HILLSIDE DR||NEW CITY|NY|10956|E|20021031|A
30674|BLUFFS DEVELOPMENT INC|75 OAK ST||BEACHWOOD|NJ|08722|E|20090228|*
30675|EAGLE HOMES|747 SOUTH EAST BOULEVARD||VINELAND|NJ|08360|E|20021031|*
30676|AMIR DAIBES|3 HUBBARDTON ROAD||WAYNE|NJ|07470|E|20041031|*
30677|ROLOSON CONSTRUCTION INC|87 WOOD ROAD||WESTTOWN|NJ|10998|E|20061031|*
30678|UNITED DEVELOPERS L L C|2116 MORRIS AVENUE||UNION|NJ|07083|E|20041031|A
30679|K HOVNANIAN AT MARLBORO TOWNSHIP V INC|ATTN NICOLE BERGLUND|110 FIELDCREST AVENUE|EDISON|NJ|08818|E|20041031|P
30680|THE FLANDERS L L C|ONE TOWER DRIVE||WEST PATERSON|NJ|07424|E|20041031|A
30681|LARUSSO & TOZOUR LLC|11 LEXINGTON COURT||SEAVILLE|NJ|08230|E|20141031|*
30682|INTEGRATED CONSTRUCTION SERVICES INC|P O BOX 1209||BRISTOL|PA|19007||20150131|*
30683|HAWTHORNE DAVIS DEVELOPMENT|7 ARTHUR COURT||CAPE MAY|NJ|08204|E|20081031|A
30684|KRISHNA & AZRA MENON|27 YELLOW BROOK ROAD||HOLMDEL|NJ|07733|E|20041031|*
30685|THE HOLLOWAY DEVELOPMENT CORPORATION|ONE PRITCHARD PLACE||NEWTOWN SQUARE|PA|19073|E|20041031|*
30686|JOHN T GREGORIO JR|6 BOWER STREET||LINDEN|NJ|07036|E|20021031|*
30687|VENTRONE CONTRACTORS L L C|28 LAFAYETTE DR||HAZLET|NJ|07730|E|20101031|*
30688|OWEN CONSTRUCTION CO|9 RIVERVIEW ROAD||MOMOUTH BEACH|NJ|07750||20150630|A
30689|CHEED INC|28 CORNWALL AVENUE||MILLVILLE|NJ|08332|E|20021031|*
30690|FAIRMOUNT HEIGHTS LLC|40-01 MONROE STREET||FAIR LAWN|NJ|07410|E|20021031|*
30691|RENEE YANDRESITZ|21 BEATRICE DRIVE||MANAHAWKIN|NJ|08050|E|20021031|*
30692|ABOVE GRADE BUILDERS INC|P O BOX 2663||BRANCHVILLE|NJ|07826|S||*
30693|CORNERSTONE BUILDERS & DEVELOPERS LLC|1200 LAUREL OAK RD  SUITE 107||VOORHEES|NJ|08043|E|20021031|*
30694|DRA LLC|809 TILTON ROAD|PO BOX 75|NORTHFIELD|NJ|08225|E|20061031|*
30695|ISLAND WOODS ESTATES BY KARA HOMES LLC|SUITE 325 SOUTH||EAST BRUNSWICK|NJ|08816|E|20061031|R
30696|DARRYL ALBONICO *|21 JEFFERSON AVENUE||HASBROUCK HEIGHTS|NJ|07604|E|20141031|*
30697|GEORGE GONZALEZ|212 OXFORD RD||EDISON|NJ|08820|E|20041031|*
30698|JOHN J WALLS & CAROL M. WALLS|2110 ELBOW LN||HUNTINGDON VALLEY|PA|19006|E|20021031|*
30699|CENTER STATE PROPERTY & DEVELOMENT LLC|6 NICHOLAS DR||OLD BRIDGE|NJ|08857|E|20021031|*
30700|SONRISE INC|555 TENTH STREET||PALISADES PARK|NJ|07650|E|20061031|*
30701|TRIMBUILT LLC|335 LACEY RD||FORKED RIVER|NJ|08731|E|20141031|*
30702|CROSS CREEK ASSOCIATES LLC|829 RADIO RD|PO BOX 1815|LITTLE EGG HARBOR|NJ|08087|E|20021031|*
30703|CANADY & RAGER BUILDERS LLC|304 ACKERMAN AV||HO HO KUS|NJ|07423|E|20061031|*
30704|PBS BUILDERS LLC|313 ROFF AV||PALISADES|NJ|07650|E|20021031|*
30705|CAPONE BUILDING COMPANY|4 TREE TOP CT||BLOOMINGDALE|NJ|07403|E|20021031|*
30706|HOUSE OF THE FUTURE|PO BOX 446||WOOD RIDGE|NJ|07075|S||*
30707|GOLDEN HAMMER CONSTRUCTION INC|43 1/2 CORTLAND STREET||NEWARK|NJ|07105|E|20061031|*
30708|STERLING HOMES OF MONMOUTH LLC|61 LACEY RD|P O BOX 215|WHITING|NJ|08759|E|20061031|*
30709|ALL PREM INC|2000 NEW JERSEY AV||N WILDWOOD|NJ|08260|E|20021031|*
30710|ULTIMATE PROPERTIES L L C|58 ROUTE 35||KEYPORT|NJ|07735||20160630|*
30711|REDBRICK BUILDERS LLC|736 MYTLE STREET||ELIZABETH|NJ|07202|E|20021031|*
30712|A & A PROPERTIES AT RAVINN ESTATES L L C|517 ROUTE ONE SOUTH STE 2100||ISELIN|NJ|08830|E|20041031|P
30713|MATSON CONSTRUCTION INC|4 NEVINS COURT||HILLSBOROUGH|NJ|08844||20141130|*
30714|TIMBERCREEK CONSTRUCTION CO|PO BOX 118||LINCOLN PARK|NJ|07035|E|20021130|*
30715|KENN MANN BUILDING & REMODELING INC|501 LAFAYETTE STREET||CAPE MAY|NJ|08204|E|20081130|*
30716|167 EAST 31ST STREET LLC|845 BELMONT AV||NORTH HALEDON|NJ|07508|E|20021130|*
30717|TJC HOMES LLC|603 FIRST AV||RARITAN|NJ|08869||20141130|R
30718|LANDMARK ESTATES LLC|1200 SUNNYVIEW OVAL||KEASBEY|NJ|08832|E|20061130|A
30719|SANTINI ENTERPRISES|111 OAK RIDGE AVENUE||NUTLEY|NJ|07110|E|20021130|A
30720|FERGO CONTRACTING LLC|281 ASTOR ST||NEWARK|NJ|07105|E|20021130|*
30721|TAYMER ASSOCIATES LLC|935 ALLWOOD RD||CLIFTON|NJ|07012|E|20021130|A
30722|ARMSTRONG AND MONDELLI|38 BASKING RIDGE RD||MILLINGTON|NJ|07946|E|20041130|*
30723|EDWARD J CHARLTON & SHARON A CHARLTON|904 PARK AVENUE||COLLINGSWOOD|NJ|08243|E|20041130|P
30724|WIND RIVER DEVELOPERS LLC|P O BOX 299||CLARKSBURG|NJ|08510|E|20120630|*
30725|PGF GROUP L L C|1 LAKEVIEW DRIVE||EMERSON|NJ|07630|E|20100131|*
30726|KIND CONSTRUCTION|6571 HARDING HIGHWAY||MAYS LANDING|NJ|08330|E|20021130|*
30727|JAMES & PATRICIA HERON|1467 CLINTON AVENUE||SOUTH PLAINFIELD|NJ|07080|E|20021130|*
30728|SYLVAN RUN LLC|897 ROUTE 130||EAST WINDSOR|NJ|08520|E|20081130|R
30729|CAPITAL HOMES LLC|34 BRASSER LANE||KENILWORTH|NJ|07033|E|20041130|*
30730|BLAKE BUILDING CORPORATION|P O BOX 463||COLTS NECK|NJ|07722|E|20081130|A
30731|PETERBUILT INC|250-252  WAYNE AVNEUE||CLIFFSIDE PARK|NJ|07010||20141130|*
30732|BURNT TAVERN ESTATES LLC|SUITE 366|1933 HIGHWAY 35|WALL|NJ|07719|E|20041130|R
30733|FRANK WIETRY JR ENTERPRISES CO INC|1259 MADISON HILL ROAD||RAHWAY|NJ|07065||20141130|*
30734|MANSFIELD PROPERTIES LLC|1 HOLLY DRIVE||COLUMBUS|NJ|08022|E|20081130|*
30735|GARDEN STATE CONSTRUCTION GROUP INC|1305 ST GEORGE AVENUE||ROSELLE|NJ|07203|E|20081130|
30736|RRG BUILDERS LLC||3 ACORN ST|WARETOWN|NJ|08758|E|20021130|R
30737|DM PROPERTIES INC|10 GUMANI CT||FREEHOLD|NJ|07728|E|20101130|*
30738|HORN PROPERTIES LLC||11 PLUMBTREE DR|SEWELL|NJ|08080|E|20021130|*
30739|MALAS INVESTMENT CORP|34 TIMBERLINE DRIVE||ALPINE|NJ|07620|E|20061130|A
30740|MARK V SOBOLEWSKI|27 CLEARBROOK LN||SEWELL|NJ|08080|E|20041130|*
30741|WILLIAM SHARKEY|1555 ROUTE 37  WEST-UNIT #7||TOMS RIVER|NJ|08755|E|20041130|*
30742|ZDON CONTRACTING INC|497 AUSTIN AVENUE||BARRINGTON|NJ|08007|E|20070831|*
30743|GROVER ENTERPRISES LLC|365 THIGMARX TER||SKILLMAN|NJ|08558|E|20090731|*
30744|MRC AT FORT PLAINS ROAD L L C|525 E COUNTY LINE RD STE 13||LAKEWOOD|NJ|08701|E|20101130|*
30745|JORDAN DENNER|PO BOX 1352||MONTAGUE|NJ|07827|E|20061130|*
30746|ALPHA WILD LLC||PO BOX 555|SEA ISLE CITY|NJ|08243|E|20021130|*
30747|THE 224  38TH STREET PARTNERSHIP|222 37TH STREET||SEA ISLE|NJ|08243|E|20021130|*
30748|ANTHONY R TULLIO & SANDRA A TULLIO||504 MADDOCK RD|SPRINGFIELD|PA|19064|E|20021130|*
30749|CHEONG S CONSTRUCTIO CO|427  8TH ST||PALISADE PARK|NJ|07650|E|20021130|*
30750|W C BUILDERS|P O BOX 5279||BERGENFIELD|NJ|07621|E|20041130|*
30751|JOHN STALKNECHT||PO BOX 5098|NORTH BERGEN|NJ|07047|E|20021130|*
30752|JOHN MILAN|4540 HAMLETS GROVE DR||SARASOTA|FL|34235|E|20041130|*
30753|KARBAR LLC|PO BOX 439||FRANKLINVILLE|NJ|08322|E|20121130|R
30754|RICHARD PFAUTH AND JOSEPH PFAUTH|239 HALLS MILL ROAD||LEBANON|NJ|08833|E|20021130|*
30755|THE PALOMAR GROUP LLC|517 ROUTE ONE SOUTH  STE 2100||ISELIN|NJ|08830|E|20021130|P
30756|PIROLLI INC|88 MARY COURT||WATERFORD|NJ|08089|E|20021130|*
30757|PETE PLESH|21 CASPER BERGER ROAD||WHITEHOUSE STATION|NJ|08889|E|20101130|*
30758|HUNTERDON INDUSTRIES LLC|313 DOGWOOD DRIVE||HAMPTON|NJ|08827|E|20021231|*
30759|HOMAICO DIVERSIFIED|P O BOX 54||WHITEHOUSE|NJ|08888|E|20021130|*
30760|SORYAL CONSTRUCTION CORP||95 STEWART AVE|KEARNY|NJ|07032|E|20101130|*
30761|AKC CONSTRUCTION LLC|PO BOX 799||BLAIRSTOWN|NJ|07825|S||*
30762|G J DICKEY CO|110 RED FOX PLACE||MEDIA|PA|19063||20150831|P
30763|HORIZON DEVELOPMENT LLC|23 HALLER DRIVE||CEDAR GROVE|NJ|07009|E|20041130|*
30764|NORTH JERSEY BUILDERS INC|380 ABOTT AVE||RIDGEFIELD|NJ|07657|E|20081130|*
30765|ROHMANN EMPIRE BUILDERS INC|222 FAIRVIEW AVENUE||LONG VALLEY|NJ|07853|E|20061130|*
30766|DREAMSCAPE RESIDENTIAL DESIGNS LLC|27 AMARA LANE||WESTAMPTON|NJ|08060|E|20021130|*
30767|PARKLAND CUSTOM BUILT HOMES INC|83 DEY ROAD||CRANBURY|NJ|08512|E|20021130|*
30768|ACTIVE REALTY|111 SOUTH RD||MENDHAM|NJ|07945|E|20021130|*
30769|G & H DEVELOPMENT CORP|#1709|100 MANHATTAN AVENUE|UNION CITY|NJ|07087|E|20021130|*
30770|TRIUMPH HOMES L L C|PO BX 344||BAY HEAD|NJ|08742|E|20050930|*
30771|RGR DEVELOPMENT LLC|117 WEST 17TH STREET||OCEAN CITY|NJ|08226|E|20071130|*
30772|PARAMOUNT HOMES AT MANALAPAN|2105 W COUNTYLINE RD  STE 5||JACKSON|NJ|08527|E|20021130|*
30773|JONBIL ENTERPRISES INC|35 MAPLE DRIVE||HAZLET|NJ|07730|E|20041130|*
30774|JOHN MITCHELL|2 BEESLEY S PLACE||BEESLEY S POINT|NJ|08223|E|20061130|*
30775|MAPLE COMMONS URBAN RENEWAL ASSOC LLC*|SUITE 111|4300 HADDONFIELD ROAD|PENNSAUKEN|NJ|08109|E|20061130|A
30776|RICHARD ZORILLA|DBA ARJAY HOME IMPROVEMENTS|586 WEST SHORE TRAIL|SPARTA|NJ|07871|E|20041130|*
30777|ERIC J BIRCHLER|1503 GRAND CENTRAL AVENUE||LAVALLETTE|NJ|08735|E|20041130|*
30778|CLIFF BUILDERS INC|258 ARTHUR AVENUE||ENGLEWOOD CLIFFS|NJ|07632|E|20021130|*
30779|JOSE GONZALEZ AND JORGE KNUDSON|54 AKERS AVENUE||MONTVALE|NJ|07645|E|20021130|*
30780|RAFAEL CONSTRUCTION GENERAL|106 E JERSEY ST||ELIZABETH|NJ|07206|E|20090228|*
30781|WOODLAND HOME CONSTRUCTION INC|3040 HURLEY POND RD||WALL|NJ|07719|E|20070930|*
30782|RICHARD GIANNETTI CONSTRUCTION AND|DEVELOPING INC|105 MILLER ROAD|KINNELON|NJ|07405|E|20081130|A
30783|CONSTRADE USA INC||2768 WHITMAN DR|BROOKLYN|NY|11234|E|20021130|*
30784|MAUREEN FORMAN BUILDING CONSULTANT|33 KINGS RD||LITTLE SILVER|NJ|07739|E|20021102|*
30785|SASSAFRAS DEVELOPMENT LLC|247 NORTH RIDING DRIVE||MOORESTOWN|NJ|08057|E|20120531|*
30786|ECHEVARRIA INDUSTRIES INC|5600 KENNEDY BD||WEST NEW YORK|NJ|07093|E|20060228|
30787|PINNACLE BUILDERS INC|P O BOX 2402||CAPE MAY|NJ|08204|E|20081130|*
30788|A ADVANCED BUILDERS GROUP|208 QUEEN ANNE ROAD||BOGOTA|NJ|07603|E|20021130|*
30789|OLD YORK ASSOCIATES LLC|71 VAN HOLTEN ROAD||BASKING RIDGE|NJ|07920|E|20061130|*
30790|THE ALLIANT GROUP LLC|24 TAKOLUSA DRIVE||HOLMDEL|NJ|07733|E|20130531|*
30791|HOBART HILLS INC|SUITE 202|820 MORRIS TURNPIKE|SHORT HILLS|NJ|07078|E|20081130|
30792|STE-LAR PROPERTIES LLC|875 MAIN ST||FORDS|NJ|08863|E|20041130|*
30793|WILLOW RUN CONSTRUCTION INC|67 POLLACK AVENUE||JERSEY CITY|NJ|07305|E|20021130|*
30794|RENAISSANCE CREW LLC|67 LAFAYETTE ROAD||PRINCETON|NJ|08540|E|20021130|*
30795|CREST COMMUNITY DEVELOPMENT CORPORATION|47 PIERCE STREET||NEWARK|NJ|07103|E|20100331|*
30796|CORREIA BUILDER|67 MYRTLE AVENUE APT #01||LONG BRANCH|NJ|07740|E|20021130|*
30797|MICHAEL KELSO|DBA MAINE CARPENTER|316 OHIO AVENUE|ABSECON|NJ|08201|E|20021130|*
30798|BLOCK 853621 LLC|48 COLONIAL CT||JACKSON|NJ|08527|E|20021130|*
30799|RICHARD F SIMPSON  MARY B O BRIEN|1749 HALLMAN DRIVE||BLUE BELL||19422|E|20021130|*
30800|M&M AT APPLE RIDGE LLC|100 VILLAGE COURT||HAZLET|NJ|07730|E|20061130|P
30801|JG DESIGNS|342 NORTH BROAD ST||CLAYTON|NJ|08312|E|20021130|*
30802|ASTOR PLACE NEIGHBORHOOD ASS'N|90 ASTOR PL||JERSEY CITY|NJ|07304|E|20001130|*
30803|MILANO/IANNONE PARTRNERSHIP|344  38TH ST||SEA ISLE CITY|NJ|08243|E|20021130|A
30804|PUMA CORP|55 STADTMAUER DRIVE||CLIFTON|NJ|07013|E|20110531|A
30805|PINE BARREN BUILDERS INC|50 MILLCREEK RD||BAYVILLE|NJ|08721|E|20041130|*
30806|SOURIS PARTNERS LLC|4 INDIAN LN||CALIFON|NJ|07830|E|20021130|*
30807|MARIO VIGANOLA & MICHAEL BRODERICK|747 EDGEWATER AVENUE||RIDGEFIELD|NJ|07657|E|20021130|*
30808|IMMPRECIV DEVELOPERS INC|462 CLIFFWOOD AVENUE||CLIFFWOOD|NJ|07721|E|20021130|*
30809|MCGRATH CONSTRUCTION INC|SUITE 202|3 FRIENDS LANE|NEWTON|PA|18940|B|20121130|*
30810|SHORE LINE BUILDERS INC|7802 ATLANTIC AVENUE||MARGATE|NJ|08402|E|20021130|*
30811|THE MANORS AT OLD FORGE L L C|SUITE 202|3663 ROUTE 9 NORTH|OLD BRIDGE|NJ|08857|E|20061130|*
30812|BELLA VISTA ESTATES L L C|SUITE 202|3663 ROUTE 9 NORTH|OLD BRIDGE|NJ|08857|E|20061130|Q
30813|NATIONAL LAND BANC L L C|7C YEARLING PATH||COLTS NECK|NJ|07722||20141130|R
30814|THE PAC GROUP|658 CLIFTON AVENUE||TOMS RIVER|NJ|08753|E|20021231|*
30815|CASA ELEGANZA L L C|3414 BARGAINTOWN RD||EGG HARBOR TWP|NJ|08234||20141231|A
30816|JOHN A ROMANO & MARY H ROMANO|1028 SANDERLING CIRCLE||AUDUBON|PA|19403|E|20021231|*
30817|PETER M ESPOSITO|PO BOX 135||RIVER EDGE|NJ|07661|E|20021231|*
30818|WILLIAM R SIEBER|12 ELMWOOD DRIVE||LITTLE EGG HARBOR|NJ|08087|E|20021231|*
30819|ROSELAND GREEN LLC|C/O CHRISTINE DELMORE|820 MORRIS TURNPIKE  STE 201|SHORT HILLS|NJ|07078||20141231|R
30820|SUNRISE AT JEFFERSON LLC|P O BOX 6119||EAST BRUNSWICK|NJ|08816|E|20081231|A
30821|STRATTON ESTATES LLC|366 VAIL AVENUE||PISCATAWAY|NJ|08854|E|20021231|A
30822|SANDCASTLE HOMES LLC|1067C LONG BEACH BOULEVARD||NORTH BEACH|NJ|08008|E|20021231|*
30823|ZIENDELL LLC|42 VANDERBURG RD||MARLBORO|NJ|07746|E|20081231|*
30824|C & W PROPERTY GROUP LLC|320 E UPLAND AV||GALLOWAY|NJ|08205|E|20081231|*
30825|PATRICK CALPIN|84 MT KIPP RD||GLEN GARDNER|NJ|08826|E|20051231|*
30826|MCKENNEY BYRNE VENTURE|700 OAKBOURNE ROAD||WEST CHESTER|PA|19382|E|20021231|*
30827|JOZEF CHWEDCZUK|1511 SEAN CT||LAKEWOOD|NJ|08701|E|20021231|*
30828|ROBERT BRUNE CONSTRUCITON|BOX 625||NORMANDY BEACH|NJ|08739|E|20021231|*
30829|ROBERT BUCH CUSTOM BUILDERS LLC|4 POST OAK CT||HAMBURG|NJ|07419|E|20061231|*
30830|MICHAEL SIDERLAS|17 BERWYN PL||GLEN ROCK|NJ|07452|E|20021231|*
30831|BISMARK CONSTRUCTION CORP|207-209 BERKELEY AVENUE||NEWARK|NJ|07107||20160930|*
30832|DOMAG LLC|550 ROUTE 70||LAKEHURST|NJ|08733|E|20061231|A
30833|DAVID J MULLER BUILDER|2257 PHILADELPHIA AVE||MANASQUAN|NJ|08736|E|20071031|*
30834|EF HOME IMPROVEMENTS|290 WATER STREET||PERTH AMBOY|NJ|08861|E|20021231|*
30835|ANTHONY PLESH|PO BOX 5996||HILLSBOURGH|NJ|08844|E|20081231|*
30836|BOB PARKER CONSTRUCTION|617 SHORE AVENUE||SHIP BOTTOM|NJ|08008|E|20021231|*
30837|ALLIANCE AT MANSFIELD LP|897 ROUTE 130||EAST WINDSOR|NJ|08520|E|20081231|R
30838|BRIAN J MCGARRITY & FRANCES MCGARRITY|JAMES L & MOIRA A MCGARRITY|7 NEWLIN PLACE|DOWNINGTOWN|PA|19335|E|20021231|*
30839|TOSI CONSTRUCTION|2305 SOUTH STREET||TOMS RIVER|NJ|08753|E|20041231|*
30840|HOMES BY CORNERSTONE LLC|471 HARMONY ROAD||JACKSON|NJ|08527|E|20081231|*
30841|ARTHUR R STOUT BUILDER|132 WEST WELLING AVENUE||PENNINGTON|NJ|08534|E|20021231|*
30842|HOWARD PROPERTIES|PO BOX 491||SICKLERVILLE|NJ|08081|E|20021231|*
30843|LAFAYETTE ESTATES AT CRAIG H TAYLOR| COMMUNITY LLC|22 INDIAN KING DRIVE|CHERRY HILL|NJ|08003|E|20061231|
30844|ROCHA CONSTRUCTION INC|825 15TH STREET||UNION CITY|NJ|07087|E|20021231|*
30845|CORINTHIAN HOMES III URBAN RENEWAL|595 SOUTH 10TH STREET||NEWARK|NJ|07103|E|20021231|*
30846|RISTINE STETSER CONSTRUCTION CO LLC|P O BOX 367||SEWELL|NJ|08080||20141231|*
30847|GNF CONSTRUCTION COMPANY|282 FERRY STREET||NEWARK|NJ|07105|E|20090331|*
30848|CEDAR VILLAS INC|495 KING HIGHWAY|P O BOX 62|SOUTH SEAVILLE|NJ|08246||20141231|*
30849|NICK & LES INC|3801 GERMANTOWN PIKE||COLLEGEVILLE|PA|19426|E|20110430|R
30850|PRECISION REMODELING INC|224 HAMPHIRE AV||AUDUBON|NJ|08106|E|20021231|*
30851|TCR PIER HOUSE URBAN RENEWAL LLC|1375 KINGS HWY EAST STE 450||FAIRFIELD|CT|06430|E|20041231|R
30852|C & S DEVELOPERS INC|PO BOX 2413||PRINCETON|NJ|08543|E|20061231|*
30853|GREGORY ANTHONY|6 POLO CLUB DRIVE||FREEHOLD TWP|NJ|07728|E|20021231|*
30854|REALTY EXCHANGE SERVICES INC|4210 LANDIS AVENUE||SEA ISLE CITY|NJ|08243|E|20021231|*
30855|VILLAGE DEVELOPMENT AT FREEHOLD LLC|40 MONMOUTH PARK HIGHWAY||WEST LONG BRANCH|NJ|07764|E|20081231|P
30856|JOSEPH CORSO & CHRISTOPHER CORSO|29 54TH STREET||SEA ISLE CITY|NJ|08243|E|20021231|*
30857|IMBRUGUA WARGACKI PERRUCCI|77 UNION BOULEVARD||WALLINGTON|NJ|07057|E|20021231|*
30858|HARBOR HOMES LLC|PO BOX 556||STONE HARBOR|NJ|08247|E|20101231|*
30859|COASTAL CONSTRUCTION ENTERPRISES INC|403 HAMILTON AVE||LINWOOD|NJ|08221|E|20061231|*
30860|ROSA TEIXEIRA|102 PULASKI STREET||NEWARK|NJ|07105|E|20021231|*
30861|LC CONSTRUCTION & DEV CORP|839 KEARNY AVENUE||KEARNY|NJ|07032|E|20041231|*
30862|PRINCETON BOROUGH NON PROFIT HOUSING AND|  REDEVELOPMENT CORPORATION|1 MONUMENT DRIVE|PRINCETON|NJ|08542|E|20041231|*
30863|ESSEX CREST LLC|600 S LIVINGSTON AVE-STE 102||LIVINGSTON|NJ|07039|E|20041231|*
30864|KEVIN COYLE GENERAL CONTRACTOR|413 21ST STREET||AVALON|NJ|08202|E|20041231|*
30865|MCINNES & MATHEWSON|P O BOX 926||OCEAN CITY|NJ|08226|E|20021231|*
30866|A H BUILDERS|156 CR 519||BELVIDERE|NJ|07823||20141231|*
30867|TUCKER CONSTRUCTION INC|2033 STANGER AVE||WILLIAMSTOWN|NJ|08094||20141231|*
30868|CARL PLATKIN AND NORTON PLATKIN|187 WARREN STREET||JERSEY CITY|NJ|07302|E|20021231|*
30869|HACKLEBARNEY ESTATES LLC|P O BOX 745||SUMMIT|NJ|07902|E|20101231|*
30870|PINNACLE PROPERTY DEVELOPMENT LLC|5 SICOMAC ROAD SUITE 213||NORTH HALEDON|NJ|07508|E|20021231|*
30871|BUTTERMILK PRESERVE LLC|PO BOX 745||SUMMIT|NJ|07902|E|20101231|*
30872|C & M CONSTRUCTION AND GLASS CORPORATION|20 BERGEN WOOD RD||FAIRVIEW|NJ|07087|E|20071231|*
30873|TOM MAZZEO GENERAL CONTRACTOR|405 E 3RD AVENUE||ROSELLE|NJ|07203|E|20021231|*
30874|WAYNE BUILDING ASSOCIATES L L C|26 COLUMBIA TURNPIKE||FLORHAM PARK|NJ|07932|E|20021231|Q
30875|BAYSIDE DEVELOPMENT CORPORATION|PO BOX 616||BRIGANTINE|NJ|08203|E|20130930|A
30876|HIGHLAND PATH INC|40 APACHE DRIVE||MANALAPAN|NJ|07726|E|20021231|P
30877|NPR CONSTRUCTION *|1548 LOGAN DRIVE||MANASQUAN|NJ|08736||20160831|*
30878|RADIO PLAYHOUSE L L C|188 LAFAYETTE AVENUE||HAWTHORNE|NJ|07605|E|20021231|*
30879|JOSEPH AND CATHARINE NAVO|29A W WISSANICKON AVENUE||FLOURTOWN|PA|19031|E|20021231|*
30880|BLUESTONE INC|PO BOX 124||SUSSEX|NJ|07461||20150731|*
30881|REPUBLIC EQUITIES LLC|921 BERGEN AVENUE ROOM 904||JERSEY CITY|NJ|07306|E|20041231|
30882|AMERICAN PROPERTIES @ PALOMAR L L C|10 ALLERTOWN ROAD||LEBANON|NJ|08830|E|20021231|A
30883|KASSAY CUSTOM BUILDERS|255 EAST WASHINGTON AVENUE||WOODBRIDGE|NJ|07095|E|20021231|*
30884|PROGRESSIVE GENERAL CONTRACTORS INC|685 HERMON ROAD||JACKSON|NJ|08527|E|20021231|*
30885|BROOK PINE CORP|1950 ROUTE 27||MIDDLESEX|NJ|08902|E|20041231|*
30886|PROGRESSIVE DESIGN ASSOCIATES|320 NORTH AVENUE E||CRANFORD|NJ|07016||20141231|R
30887|ROBERT KIRSCHNER|P O BOX 1001||LAKEWOOD|NJ|08701|E|20041231|*
30888|JOAO C NEVES|222 LINWOOD PLACE||HILLSIDE|NJ|07205|E|20021231|*
30889|3 D DEVELOPERS|77 GORGA PLACE||WASHINGTON TOWNSHIP|NJ|07676||20141231|*
30890|FRANK MARIANI INC AND SANDY MARIANI|PO BOX 563||UNIONVILLE|NJ|19375|E|20021231|*
30891|STEFAN KONEFAL|172 SHAW STREET||GARFIELD|NJ|07026|E|20061231|*
30892|STICKEL PROPERTIES L L C|211 SOMERVILLE ROAD||BEDMINSTER|NJ|07921||20141231|R
30893|OLD YORK BUILDERS|88 OLD YORK RD||BORDENTOWN|NJ|08505|S|20070930|*
30894|R D R CONTRACTING INC|PO BOX 146||FRENCHTOWN|NJ|08825|E|20130331|*
